timestamp,litert_commit,platform,os_version,device_model,device_extra,build_mode,iterations,warmup,model_name,model_bytes,engine,mode,accelerators,precision,buffer_mode,async,status,compile_ms,p50_ms,p90_ms,std_ms,parity_maxdiff
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,175.634,10.0,10.0,0.0,0.0000018477439880371094
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,170.474,7.0,8.0,0.4963869458396342,0.011042237281799316
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,cpu,cpu,-,-,false,ok,1.06,19.0,20.0,0.5306599664568639,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,xnn,xnn,-,-,false,ok,4.744,16.0,16.0,0.19595917942265426,3.9301812648773193e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,gpu_metal,gpu_metal,-,-,false,ok,349.473,5.0,6.0,0.48000000000000004,0.0016440227627754211
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,coreml,coreml,-,-,false,ok,1234.038,8.0,8.0,0.2712931993250106,0.0005381274968385696
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,4.788,30.0,30.0,0.5741080037762929,3.9301812648773193e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,633.159,9.0,9.0,0.8541662601625051,0.0016597118228673935
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,537.564,8.0,8.0,0.0,1.4901161193847656e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,89.668,8.0,10.0,0.9846826900072935,0.0016597118228673935
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,113.272,8.0,8.0,0.0,1.4901161193847656e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,92.52,9.0,10.0,0.7199999999999999,0.0016597118228673935
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,cpu,cpu,-,-,false,ok,1.851,55.0,56.0,0.4833218389437828,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,xnn,xnn,-,-,false,ok,10.531,54.0,54.0,0.34409301068170495,0.00007420778274536133
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,gpu_metal,gpu_metal,-,-,false,ok,455.989,9.0,10.0,0.46647615158762407,0.09170311689376831
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,coreml,coreml,-,-,false,ok,857.22,27.0,31.0,2.365079279855117,0.17685352265834808
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,8.71,115.0,117.0,2.9810065414218743,0.00007420778274536133
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,1207.79,7.0,8.0,0.32496153618543844,0.23863571882247925
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,1192.201,11.0,11.0,0.19595917942265423,0.000026673078536987305
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,155.789,8.0,8.0,0.39999999999999997,0.23863571882247925
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,167.725,11.0,12.0,0.3249615361854383,0.000026673078536987305
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,156.582,8.0,8.0,0.19595917942265434,0.23863571882247925
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,cpu,cpu,-,-,false,ok,2.57,36.0,36.0,0.19595917942265426,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,xnn,xnn,-,-,false,ok,16.773,31.0,31.0,0.19595917942265423,0.014923095703125
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,gpu_metal,gpu_metal,-,-,false,ok,351.612,7.0,7.0,0.4,65.1613998413086
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,coreml,coreml,-,-,false,ok,2074.114,7.0,7.0,0.0,19.4656982421875
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,20.764,58.0,59.0,0.8428523002282192,0.014923095703125
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,1167.029,6.0,6.0,0.2712931993250107,74.01248168945312
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,1144.518,9.0,10.0,0.4963869458396344,0.00481414794921875
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,241.595,6.0,6.0,0.0,74.01248168945312
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,350.414,9.0,10.0,0.4,0.00481414794921875
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,251.126,6.0,6.0,0.0,74.01248168945312
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,interpreter,cpu,cpu,-,-,false,ok,0.354,7.0,7.0,0.48989794855663554,0.0
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,interpreter,xnn,xnn,-,-,false,ok,1.615,3.0,3.0,0.0,9.238719940185547e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,interpreter,gpu_metal,gpu_metal,-,-,false,ok,74.912,1.0,1.0,0.0,0.004169732332229614
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,interpreter,coreml,coreml,-,-,false,ok,778.121,20.0,20.0,0.19595917942265423,0.0012084394693374634
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,162.9,2.0,3.0,0.4270831300812524,8.493661880493164e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,compiledmodel,cm_gpu16,gpu,fp16,managed,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,compiledmodel,cm_gpu32,gpu,fp32,managed,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,compiledmodel,cm_gpuA,gpu,fp16,managed,true,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,11.073,2.0,2.0,0.4898979485566357,5.21540641784668e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,mobilefacenet,5233552,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,interpreter,cpu,cpu,-,-,false,ok,0.33,2.0,2.0,0.0,0.0
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,interpreter,xnn,xnn,-,-,false,ok,2.2,1.0,1.0,0.0,0.00013494491577148438
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,interpreter,gpu_metal,gpu_metal,-,-,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,interpreter,coreml,coreml,-,-,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,2.019,1.0,1.0,0.0,0.0001354217529296875
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,compiledmodel,cm_gpu16,gpu,fp16,managed,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,compiledmodel,cm_gpu32,gpu,fp32,managed,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,compiledmodel,cm_gpuA,gpu,fp16,managed,true,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,4.194,1.0,2.0,0.36660605559646714,10.08313500881195
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,species_classifier_float16,6314836,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,cpu,cpu,-,-,false,ok,0.485,12.0,12.0,0.0,0.0
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,xnn,xnn,-,-,false,ok,11.211,8.0,8.0,0.0,0.0000056549906730651855
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,gpu_metal,gpu_metal,-,-,false,ok,18.59,13.0,14.0,2.017523234066958,0.25890839099884033
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,coreml,coreml,-,-,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,11.971,5.0,5.0,0.0,0.0000066086649894714355
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_gpu16,gpu,fp16,managed,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_gpu32,gpu,fp32,managed,false,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_gpuA,gpu,fp16,managed,true,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,17.6,13.0,13.0,0.36660605559646714,0.2381015606224537
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,err,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,interpreter,cpu,cpu,-,-,false,ok,0.453,41.0,42.0,0.4898979485566357,0.0
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,interpreter,xnn,xnn,-,-,false,ok,10.034,31.0,31.0,0.19595917942265423,0.0000032782554626464844
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,interpreter,gpu_metal,gpu_metal,-,-,false,ok,62.56,3.0,3.0,0.19595917942265428,0.010768294334411621
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,interpreter,coreml,coreml,-,-,false,ok,753.175,15.0,15.0,0.0,0.008519291877746582
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,9.226,21.0,21.0,0.4308131845707603,0.0000032782554626464844
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,48.487,3.0,3.0,0.0,0.00881648063659668
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,55.994,3.0,4.0,0.4270831300812524,0.0000027418136596679688
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,44.737,2.0,2.0,0.2712931993250106,0.00881648063659668
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,53.907,3.0,3.0,0.0,0.0000027418136596679688
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,49.86,3.0,3.0,0.463033476111609,0.00881648063659668
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,interpreter,cpu,cpu,-,-,false,ok,0.522,13.0,14.0,0.42708313008125265,0.0
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,interpreter,xnn,xnn,-,-,false,ok,2.515,8.0,8.0,0.19595917942265423,3.688037395477295e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,interpreter,gpu_metal,gpu_metal,-,-,false,ok,43.883,2.0,2.0,0.0,0.0016442853957414627
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,interpreter,coreml,coreml,-,-,false,ok,849.516,6.0,6.0,0.19595917942265434,0.0005383901298046112
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,2.657,9.0,10.0,0.46647615158762407,3.688037395477295e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,32.829,3.0,3.0,0.2712931993250106,0.0022546369582414627
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,38.94,5.0,5.0,0.571314274283428,3.8370490074157715e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,33.377,2.0,2.0,0.2712931993250106,0.0022546369582414627
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,38.518,4.0,5.0,0.39999999999999997,3.8370490074157715e-7
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,31.851,2.0,2.0,0.19595917942265428,0.0022546369582414627
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,interpreter,cpu,cpu,-,-,false,ok,0.578,39.0,40.0,0.9499473669630333,0.0
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,interpreter,xnn,xnn,-,-,false,ok,5.532,27.0,27.0,0.0,0.00008785724639892578
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,interpreter,gpu_metal,gpu_metal,-,-,false,ok,43.426,3.0,3.0,0.0,0.09169012308120728
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,interpreter,coreml,coreml,-,-,false,ok,449.959,21.0,21.0,0.46647615158762407,0.17683808505535126
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,5.044,17.0,18.0,0.3249615361854383,0.00008079409599304199
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,37.128,2.0,3.0,0.499599839871872,0.2402646541595459
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,44.302,2.0,2.0,0.2712931993250106,0.000016391277313232422
2026-06-16T14:33:41.273405Z,941f2dd,macos,Version 26.4 (Build 25E246),"Mac16,5",arm64 macOS Version 26.4 (Build 25E246),profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,34.472,2.0,2.0,0.0,0.2402646541595459
